Index of pulse,Tpi,Tpp,Tsys,Tdia,Tsp,Tdp,deltaT,Tsw10,Tsw25,Tsw33,Tsw50,Tsw66,Tsw75,Tsw90,Tdw10,Tdw25,Tdw33,Tdw50,Tdw66,Tdw75,Tdw90,Tpw10,Tpw25,Tpw33,Tpw50,Tpw66,Tpw75,Tpw90,Asp,Adn,Adp,Aoff,AUCpi,AUCsys,AUCdia
114,0.5999999999999943,0.5999999999999943,0.344,0.18399999999999433,0.1599999999999966,0.416,0.2560000000000034,0.12000000000000455,0.09600000000000364,0.08799999999999386,0.07200000000000273,0.055999999999997385,0.04800000000000182,0.031999999999996476,0.367999999999995,0.14400000000000546,0.12000000000000455,0.09600000000000364,0.07200000000000273,0.055999999999997385,0.031999999999996476,0.48799999999999955,0.2400000000000091,0.2079999999999984,0.16800000000000637,0.1280000000000001,0.1039999999999992,0.06399999999999295,1.4713975373151305,0.2638399542773786,0.0024234555033402216,-0.024328336212479096,7.345921510353545,4.552420697096871,2.7935008132566743
115,0.6000000000000085,0.6080000000000041,0.36,0.19200000000000855,0.1599999999999966,0.408,0.24800000000000338,0.11999999999999034,0.1039999999999992,0.09599999999998943,0.0799999999999983,0.06399999999999295,0.055999999999997385,0.031999999999996476,0.3680000000000092,0.1600000000000108,0.1280000000000001,0.10400000000001342,0.0800000000000125,0.06400000000000716,0.04000000000000625,0.48799999999999955,0.26400000000001,0.22399999999998954,0.1840000000000117,0.14400000000000546,0.12000000000000455,0.07200000000000273,1.6064688163837417,0.33086032838271184,0.03079269384957095,-0.026911758733114355,7.4625153249168585,4.812199770814614,2.650315554102245
116,0.6079999999999899,0.6159999999999997,0.352,0.1839999999999899,0.16799999999999216,0.424,0.25600000000000783,0.12000000000000455,0.09600000000000364,0.08799999999999386,0.07200000000000273,0.055999999999997385,0.04800000000000182,0.031999999999996476,0.35999999999999943,0.13599999999999568,0.12000000000000455,0.09600000000000364,0.07200000000000273,0.055999999999997385,0.031999999999996476,0.480000000000004,0.23199999999999932,0.2079999999999984,0.16800000000000637,0.1280000000000001,0.1039999999999992,0.06399999999999295,1.5558034679240995,0.33118434316953477,0.11012427897183691,0.08883753965184832,10.877195578373337,6.154080117121559,4.723115461251778
117,0.6000000000000085,0.5919999999999987,0.344,0.17600000000000854,0.17600000000000193,0.424,0.24799999999999806,0.11999999999999034,0.1039999999999992,0.09600000000000364,0.07200000000000273,0.06399999999999295,0.04800000000000182,0.031999999999996476,0.35200000000000387,0.13599999999999568,0.11200000000000898,0.08800000000000807,0.06400000000000716,0.055999999999997385,0.031999999999996476,0.4719999999999942,0.23999999999999488,0.20800000000001262,0.1600000000000108,0.1280000000000001,0.1039999999999992,0.06399999999999295,1.4507033898843429,0.29743822033458345,0.031511719246998915,0.018296345665799463,17.434407756760777,8.998627683775354,8.435780072985423
118,0.5999999999999943,0.6000000000000085,0.352,0.18399999999999433,0.16799999999999216,0.416,0.24800000000000783,0.11999999999999034,0.1039999999999992,0.09599999999998943,0.0799999999999983,0.06399999999999295,0.055999999999997385,0.031999999999996476,0.35999999999999943,0.14400000000000546,0.12000000000000455,0.08800000000000807,0.07200000000000273,0.055999999999997385,0.03200000000001069,0.47999999999998977,0.24800000000000466,0.21599999999999397,0.16800000000000637,0.13599999999999568,0.11199999999999477,0.06400000000000716,1.396022428449156,0.20091337274484677,-0.07173926156123189,-0.10053481535043074,9.134826137193361,5.452728173806972,3.682097963386389
119,0.6000000000000085,0.5999999999999943,0.352,0.16800000000000853,0.16800000000000637,0.432,0.26399999999999363,0.1280000000000001,0.1039999999999992,0.09600000000000364,0.0799999999999983,0.06400000000000716,0.056000000000011596,0.04000000000000625,0.367999999999995,0.14399999999999125,0.11999999999999034,0.08799999999999386,0.07199999999998852,0.055999999999997385,0.031999999999996476,0.4959999999999951,0.24799999999999045,0.21599999999999397,0.16799999999999216,0.13599999999999568,0.11200000000000898,0.07200000000000273,1.5542538208305685,0.37407608922252755,0.07803222188582726,0.07085861152873929,11.086487035823392,6.335166412905882,4.75132062291751
120,0.6159999999999997,0.6080000000000041,0.336,0.17599999999999966,0.16799999999999216,0.44,0.27200000000000785,0.12000000000000455,0.09600000000000364,0.08799999999999386,0.07200000000000273,0.055999999999997385,0.04800000000000182,0.031999999999996476,0.367999999999995,0.12000000000000455,0.1039999999999992,0.08800000000000807,0.06400000000000716,0.055999999999997385,0.031999999999996476,0.48799999999999955,0.21600000000000819,0.19199999999999307,0.1600000000000108,0.12000000000000455,0.1039999999999992,0.06399999999999295,1.3887547321229294,0.26864339749008903,0.1486186159780164,0.13496762232817472,10.417716650178974,5.605563024882183,4.812153625296792
121,0.583999999999989,0.5919999999999987,0.328,0.167999999999989,0.1599999999999966,0.416,0.2560000000000034,0.11200000000000898,0.09600000000000364,0.08800000000000807,0.07200000000000273,0.055999999999997385,0.04800000000000182,0.031999999999996476,0.35200000000000387,0.1280000000000001,0.11199999999999477,0.08799999999999386,0.06399999999999295,0.055999999999997385,0.031999999999996476,0.46400000000001285,0.22400000000000375,0.20000000000000284,0.1599999999999966,0.11999999999999034,0.1039999999999992,0.06399999999999295,1.2103498114061066,0.11207700568927417,-0.12573341305937447,-0.1326231172645554,9.38353502747297,5.330305180841542,4.053229846631428
122,0.5919999999999987,0.5919999999999987,0.344,0.16799999999999876,0.16800000000000637,0.424,0.2559999999999936,0.12000000000000455,0.09600000000000364,0.08800000000000807,0.07200000000000273,0.06400000000000716,0.04800000000000182,0.031999999999996476,0.35200000000000387,0.1280000000000001,0.11199999999999477,0.08799999999999386,0.06399999999999295,0.055999999999997385,0.031999999999996476,0.4720000000000084,0.22400000000000375,0.20000000000000284,0.1599999999999966,0.1280000000000001,0.1039999999999992,0.06399999999999295,1.3357653330704098,0.30147600339851677,0.0969956694602897,0.09148499108710734,10.62595897209067,6.071250761430648,4.554708210660022
123,0.6080000000000041,0.6080000000000041,0.36,0.1920000000000041,0.16800000000000637,0.416,0.24799999999999361,0.12000000000000455,0.09600000000000364,0.08799999999999386,0.07200000000000273,0.055999999999997385,0.04800000000000182,0.031999999999996476,0.367999999999995,0.15200000000000102,0.1280000000000001,0.09600000000000364,0.07200000000000273,0.06399999999999295,0.04000000000000625,0.48799999999999955,0.24800000000000466,0.21599999999999397,0.16800000000000637,0.1280000000000001,0.11199999999999477,0.07200000000000273,1.4348805917399081,0.15864333100143033,-0.15026241100521054,-0.19659352026371857,9.459864130619277,5.649976751295006,3.8098873793242705
124,0.6080000000000041,0.5919999999999987,0.352,0.1840000000000041,0.17600000000000193,0.424,0.24799999999999806,0.12000000000000455,0.09600000000000364,0.08800000000000807,0.06400000000000716,0.055999999999997385,0.04800000000000182,0.02400000000000091,0.35999999999999943,0.14399999999999125,0.11999999999999034,0.09600000000000364,0.07200000000000273,0.055999999999997385,0.03999999999999204,0.480000000000004,0.23999999999999488,0.2079999999999984,0.1600000000000108,0.1280000000000001,0.1039999999999992,0.06399999999999295,1.3897092362774237,0.17445693226699258,-0.12648408538585354,-0.1548088573197871,9.385235769756795,5.489461746326386,3.895774023430409
125,0.5919999999999987,0.5999999999999943,0.336,0.16799999999999876,0.1599999999999966,0.424,0.2640000000000034,0.11200000000000898,0.09600000000000364,0.08800000000000807,0.07200000000000273,0.055999999999997385,0.04800000000000182,0.02400000000000091,0.35999999999999943,0.13599999999999568,0.12000000000000455,0.08799999999999386,0.07200000000000273,0.055999999999997385,0.031999999999996476,0.4720000000000084,0.23199999999999932,0.20800000000001262,0.1599999999999966,0.1280000000000001,0.1039999999999992,0.055999999999997385,1.4301724114905392,0.2624940748137615,0.02259297527069115,0.016074728272472805,17.526261761017935,8.93178971891003,8.594472042107904
126,0.5999999999999943,0.6000000000000085,0.344,0.19199999999999434,0.16799999999999216,0.408,0.24000000000000782,0.11999999999999034,0.1039999999999992,0.09599999999998943,0.0799999999999983,0.06399999999999295,0.055999999999997385,0.031999999999996476,0.35999999999999943,0.14400000000000546,0.12000000000000455,0.09600000000000364,0.07200000000000273,0.055999999999997385,0.03200000000001069,0.47999999999998977,0.24800000000000466,0.21599999999999397,0.17600000000000193,0.13599999999999568,0.11199999999999477,0.06400000000000716,1.5887796235549188,0.3181872626205555,0.006784628167283646,-0.04186865479759416,8.296784718882527,4.9688183601304985,3.327966358752029
127,0.6080000000000041,0.5999999999999943,0.336,0.1680000000000041,0.16800000000000637,0.44,0.27199999999999364,0.12000000000000455,0.09600000000000364,0.08800000000000807,0.07200000000000273,0.056000000000011596,0.04800000000000182,0.03200000000001069,0.37599999999999056,0.27199999999999136,0.1039999999999992,0.0799999999999983,0.06399999999999295,0.055999999999997385,0.031999999999996476,0.4959999999999951,0.367999999999995,0.19200000000000728,0.15200000000000102,0.12000000000000455,0.1039999999999992,0.06400000000000716,1.5035394236539137,0.29071757841712387,0.1361260884687442,0.13054122089160036,10.446084307427816,5.700273709912326,4.745810597515489
128,0.5840000000000032,0.5919999999999987,0.328,0.1680000000000032,0.1599999999999966,0.416,0.2560000000000034,0.11199999999999477,0.09600000000000364,0.08799999999999386,0.07200000000000273,0.055999999999997385,0.04800000000000182,0.031999999999996476,0.3439999999999941,0.1280000000000001,0.11199999999999477,0.08799999999999386,0.06400000000000716,0.055999999999997385,0.031999999999996476,0.45599999999998886,0.22400000000000375,0.19999999999998863,0.1599999999999966,0.12000000000000455,0.1039999999999992,0.06399999999999295,1.3800445277581144,0.1699484351457612,-0.06271801542534267,-0.06548482573848263,8.915328604375595,5.130909785089874,3.7844188192857215
129,0.5999999999999943,0.5919999999999987,0.344,0.17599999999999433,0.16799999999999216,0.424,0.25600000000000783,0.12000000000000455,0.09600000000000364,0.08799999999999386,0.07200000000000273,0.06399999999999295,0.055999999999997385,0.031999999999996476,0.367999999999995,0.2560000000000002,0.12000000000000455,0.08800000000000807,0.07200000000000273,0.055999999999997385,0.031999999999996476,0.48799999999999955,0.35200000000000387,0.2079999999999984,0.1600000000000108,0.13599999999999568,0.11199999999999477,0.06399999999999295,1.4282670856465625,0.27518286172481754,-0.017990724444399142,-0.03402145543633911,8.178749726238449,4.907054475947046,3.271695250291403
130,0.5999999999999943,0.6080000000000041,0.344,0.18399999999999433,0.1599999999999966,0.416,0.2560000000000034,0.11999999999999034,0.09600000000000364,0.08799999999999386,0.07200000000000273,0.055999999999997385,0.04800000000000182,0.031999999999996476,0.35999999999999943,0.14400000000000546,0.12000000000000455,0.09600000000000364,0.07200000000000273,0.055999999999997385,0.031999999999996476,0.47999999999998977,0.2400000000000091,0.2079999999999984,0.16800000000000637,0.1280000000000001,0.1039999999999992,0.06399999999999295,1.505930281301206,0.31871546123333216,0.06382288673026193,0.037222294831908476,12.23719720678756,6.684036934742474,5.553160272045085
131,0.6000000000000085,0.5919999999999987,0.328,0.19200000000000855,0.16800000000000637,0.408,0.2399999999999936,0.12000000000000455,0.1039999999999992,0.08799999999999386,0.07200000000000273,0.06400000000000716,0.04800000000000182,0.031999999999996476,0.35999999999999943,0.23199999999999932,0.11199999999999477,0.08799999999999386,0.06399999999999295,0.04800000000000182,0.031999999999996476,0.480000000000004,0.3359999999999985,0.19999999999998863,0.1599999999999966,0.1280000000000001,0.09600000000000364,0.06399999999999295,1.3588992304477263,0.32136929170368567,0.09707966122356687,0.061166350476012765,11.01412585877885,5.867642184969031,5.146483673809819
132,0.5840000000000032,0.5840000000000032,0.328,0.1760000000000032,0.1599999999999966,0.408,0.24800000000000338,0.12000000000000455,0.09600000000000364,0.08799999999999386,0.07200000000000273,0.055999999999997385,0.04800000000000182,0.031999999999996476,0.35999999999999943,0.2079999999999984,0.12000000000000455,0.08799999999999386,0.06400000000000716,0.055999999999997385,0.031999999999996476,0.480000000000004,0.30400000000000205,0.2079999999999984,0.1599999999999966,0.12000000000000455,0.1039999999999992,0.06399999999999295,1.2924403169822485,0.20030428167200612,-0.08203312834713583,-0.10287566307692231,9.309737497315114,5.300540470751457,4.0091970265636565
133,0.5919999999999987,0.5999999999999943,0.336,0.18399999999999878,0.1599999999999966,0.408,0.24800000000000338,0.12000000000000455,0.09600000000000364,0.08800000000000807,0.07200000000000273,0.055999999999997385,0.04800000000000182,0.031999999999996476,0.35999999999999943,0.14399999999999125,0.11999999999999034,0.09600000000000364,0.07200000000000273,0.06399999999999295,0.031999999999996476,0.480000000000004,0.23999999999999488,0.2079999999999984,0.16800000000000637,0.1280000000000001,0.11199999999999477,0.06399999999999295,1.4934506243628738,0.3243250335155621,0.040625000029371416,0.007615233738770932,121.1676582876395,53.41592485805013,67.75173342958936
134,0.5999999999999943,0.6000000000000085,0.344,0.18399999999999433,0.16799999999999216,0.416,0.24800000000000783,0.11999999999999034,0.1039999999999992,0.09600000000000364,0.0799999999999983,0.06399999999999295,0.055999999999997385,0.031999999999996476,0.35999999999999943,0.14400000000000546,0.12000000000000455,0.09600000000000364,0.07200000000000273,0.055999999999997385,0.031999999999996476,0.47999999999998977,0.24800000000000466,0.21600000000000819,0.17600000000000193,0.13599999999999568,0.11199999999999477,0.06399999999999295,1.5009074658539787,0.3125721251253599,0.01635613562706517,-0.014926167782650546,6.745195789494588,4.28361917882037,2.461576610674218
